,timestamps,response,length,service,ParameterID_Service01,S1_PID_05_EngineCoolantTemp,S1_PID_0B_IntakeManiAbsPress,S1_PID_0C_EngineRPM,S1_PID_0D_VehicleSpeed,S1_PID_11_ThrottlePosition,S1_PID_1F_TimeSinceEngStart
1635,2019-09-27 17:21:23.554600000,4,3,1,13,,,,46.0,,
1636,2019-09-27 17:21:23.594599962,4,3,1,17,,,,,32.15712,
1637,2019-09-27 17:21:23.634850025,4,4,1,31,,,,,,250.0
1638,2019-09-27 17:21:23.714600086,4,3,1,11,,86.0,,,,
1639,2019-09-27 17:21:23.734800000,4,4,1,12,,,2375.0,,,
1640,2019-09-27 17:21:23.754549980,4,3,1,13,,,,46.0,,
1641,2019-09-27 17:21:23.794600000,4,3,1,17,,,,,32.549279999999996,
1642,2019-09-27 17:21:23.834800005,4,4,1,31,,,,,,250.0
1643,2019-09-27 17:21:23.914599895,4,3,1,11,,86.0,,,,
1644,2019-09-27 17:21:23.934799900,4,4,1,12,,,2388.0,,,
1645,2019-09-27 17:21:23.955800056,4,3,1,13,,,,46.0,,
1646,2019-09-27 17:21:23.994750023,4,3,1,17,,,,,32.549279999999996,
1647,2019-09-27 17:21:24.035049915,4,4,1,31,,,,,,250.0
1648,2019-09-27 17:21:24.074650049,4,3,1,5,58.0,,,,,
1649,2019-09-27 17:21:24.114749908,4,3,1,11,,86.0,,,,
1650,2019-09-27 17:21:24.134900093,4,4,1,12,,,2392.0,,,
1651,2019-09-27 17:21:24.154900074,4,3,1,13,,,,46.0,,
1652,2019-09-27 17:21:24.194649935,4,3,1,17,,,,,32.549279999999996,
1653,2019-09-27 17:21:24.234849930,4,4,1,31,,,,,,250.0
1654,2019-09-27 17:21:24.314650059,4,3,1,11,,86.0,,,,
1655,2019-09-27 17:21:24.334850073,4,4,1,12,,,2408.0,,,
1656,2019-09-27 17:21:24.354700089,4,3,1,13,,,,47.0,,
1657,2019-09-27 17:21:24.394799948,4,3,1,17,,,,,32.549279999999996,
1658,2019-09-27 17:21:24.434700012,4,4,1,31,,,,,,250.0
1659,2019-09-27 17:21:24.514950037,4,3,1,11,,86.0,,,,
1660,2019-09-27 17:21:24.534749985,4,4,1,12,,,2419.0,,,
1661,2019-09-27 17:21:24.554850000,4,3,1,13,,,,47.0,,
1662,2019-09-27 17:21:24.594650030,4,3,1,17,,,,,32.94144,
1663,2019-09-27 17:21:24.634799957,4,4,1,31,,,,,,251.0
1664,2019-09-27 17:21:24.714699984,4,3,1,11,,86.0,,,,
1665,2019-09-27 17:21:24.734899998,4,4,1,12,,,2424.0,,,
1666,2019-09-27 17:21:24.754699945,4,3,1,13,,,,47.0,,
1667,2019-09-27 17:21:24.794699907,4,3,1,17,,,,,32.94144,
1668,2019-09-27 17:21:24.835649967,4,4,1,31,,,,,,251.0
1669,2019-09-27 17:21:24.914849997,4,3,1,11,,85.0,,,,
1670,2019-09-27 17:21:24.934900045,4,4,1,12,,,2438.0,,,
1671,2019-09-27 17:21:24.950449944,4,3,1,13,,,,47.0,,
1672,2019-09-27 17:21:24.994899988,4,3,1,17,,,,,32.549279999999996,
1673,2019-09-27 17:21:25.034749985,4,4,1,31,,,,,,251.0
1674,2019-09-27 17:21:25.074749947,4,3,1,5,58.0,,,,,
1675,2019-09-27 17:21:25.114949942,4,3,1,11,,85.0,,,,
1676,2019-09-27 17:21:25.130850077,4,4,1,12,,,2444.0,,,
1677,2019-09-27 17:21:25.154700040,4,3,1,13,,,,47.0,,
1678,2019-09-27 17:21:25.195849895,4,3,1,17,,,,,32.549279999999996,
1679,2019-09-27 17:21:25.234750032,4,4,1,31,,,,,,251.0
1680,2019-09-27 17:21:25.314850092,4,3,1,11,,85.0,,,,
1681,2019-09-27 17:21:25.334949970,4,4,1,12,,,2453.0,,,
1682,2019-09-27 17:21:25.354749918,4,3,1,13,,,,48.0,,
1683,2019-09-27 17:21:25.390899897,4,3,1,17,,,,,32.549279999999996,
1684,2019-09-27 17:21:25.434900045,4,4,1,31,,,,,,251.0
1685,2019-09-27 17:21:25.514750004,4,3,1,11,,85.0,,,,
1686,2019-09-27 17:21:25.535150050,4,4,1,12,,,2474.0,,,
1687,2019-09-27 17:21:25.554749966,4,3,1,13,,,,48.0,,
1688,2019-09-27 17:21:25.594949960,4,3,1,17,,,,,32.94144,
1689,2019-09-27 17:21:25.634749889,4,4,1,31,,,,,,252.0
1690,2019-09-27 17:21:25.715049982,4,3,1,11,,85.0,,,,
1691,2019-09-27 17:21:25.731050014,4,4,1,12,,,2477.0,,,
1692,2019-09-27 17:21:25.754750013,4,3,1,13,,,,48.0,,
1693,2019-09-27 17:21:25.794899940,4,3,1,17,,,,,32.549279999999996,
1694,2019-09-27 17:21:25.834949970,4,4,1,31,,,,,,252.0
1695,2019-09-27 17:21:25.914849997,4,3,1,11,,85.0,,,,
1696,2019-09-27 17:21:25.934799900,4,4,1,12,,,2488.0,,,
1697,2019-09-27 17:21:25.954750060,4,3,1,13,,,,48.0,,
1698,2019-09-27 17:21:25.994750023,4,3,1,17,,,,,32.549279999999996,
1699,2019-09-27 17:21:26.035200119,4,4,1,31,,,,,,252.0
1700,2019-09-27 17:21:26.074800014,4,3,1,5,58.0,,,,,
1701,2019-09-27 17:21:26.115050077,4,3,1,11,,85.0,,,,
1702,2019-09-27 17:21:26.134850025,4,4,1,12,,,2497.0,,,
1703,2019-09-27 17:21:26.154799938,4,3,1,13,,,,48.0,,
1704,2019-09-27 17:21:26.195050000,4,3,1,17,,,,,32.94144,
1705,2019-09-27 17:21:26.234950066,4,4,1,31,,,,,,252.0
1706,2019-09-27 17:21:26.314850092,4,3,1,11,,85.0,,,,
1707,2019-09-27 17:21:26.335099936,4,4,1,12,,,2504.0,,,
1708,2019-09-27 17:21:26.355050087,4,3,1,13,,,,48.0,,
1709,2019-09-27 17:21:26.394799948,4,3,1,17,,,,,32.549279999999996,
1710,2019-09-27 17:21:26.435050000,4,4,1,31,,,,,,252.0
1711,2019-09-27 17:21:26.514800072,4,3,1,11,,84.0,,,,
1712,2019-09-27 17:21:26.534950018,4,4,1,12,,,2514.0,,,
1713,2019-09-27 17:21:26.554899930,4,3,1,13,,,,49.0,,
1714,2019-09-27 17:21:26.595499992,4,3,1,17,,,,,32.549279999999996,
1715,2019-09-27 17:21:26.634850025,4,4,1,31,,,,,,253.0
1716,2019-09-27 17:21:26.714799880,4,3,1,11,,84.0,,,,
1717,2019-09-27 17:21:26.734999895,4,4,1,12,,,2525.0,,,
1718,2019-09-27 17:21:26.754950047,4,3,1,13,,,,49.0,,
1719,2019-09-27 17:21:26.794899940,4,3,1,17,,,,,32.549279999999996,
1720,2019-09-27 17:21:26.835050106,4,4,1,31,,,,,,253.0
1721,2019-09-27 17:21:26.915050030,4,3,1,11,,84.0,,,,
1722,2019-09-27 17:21:26.934999943,4,4,1,12,,,2540.0,,,
1723,2019-09-27 17:21:26.954849958,4,3,1,13,,,,49.0,,
1724,2019-09-27 17:21:26.990449905,4,3,1,17,,,,,32.549279999999996,
1725,2019-09-27 17:21:27.035000086,4,4,1,31,,,,,,253.0
1726,2019-09-27 17:21:27.074850082,4,3,1,5,59.0,,,,,
1727,2019-09-27 17:21:27.115149975,4,3,1,11,,84.0,,,,
1728,2019-09-27 17:21:27.135200024,4,4,1,12,,,2550.0,,,
1729,2019-09-27 17:21:27.154850006,4,3,1,13,,,,49.0,,
1730,2019-09-27 17:21:27.194849968,4,3,1,17,,,,,32.549279999999996,
1731,2019-09-27 17:21:27.234849930,4,4,1,31,,,,,,253.0
1732,2019-09-27 17:21:27.315099955,4,3,1,11,,84.0,,,,
1733,2019-09-27 17:21:27.335299969,4,4,1,12,,,2567.0,,,
1734,2019-09-27 17:21:27.350850105,4,3,1,13,,,,50.0,,
1735,2019-09-27 17:21:27.394999980,4,3,1,17,,,,,32.549279999999996,
1736,2019-09-27 17:21:27.434900045,4,4,1,31,,,,,,253.0
1737,2019-09-27 17:21:27.514899969,4,3,1,11,,83.0,,,,
1738,2019-09-27 17:21:27.535049915,4,4,1,12,,,2573.0,,,
1739,2019-09-27 17:21:27.555000067,4,3,1,13,,,,50.0,,
1740,2019-09-27 17:21:27.594899893,4,3,1,17,,,,,32.549279999999996,
1741,2019-09-27 17:21:27.634999990,4,4,1,31,,,,,,254.0
1742,2019-09-27 17:21:27.714900017,4,3,1,11,,83.0,,,,
1743,2019-09-27 17:21:27.735100030,4,4,1,12,,,2590.0,,,
1744,2019-09-27 17:21:27.754899979,4,3,1,13,,,,50.0,,
1745,2019-09-27 17:21:27.795099974,4,3,1,17,,,,,32.15712,
1746,2019-09-27 17:21:27.835099936,4,4,1,31,,,,,,254.0
1747,2019-09-27 17:21:27.914999962,4,3,1,11,,82.0,,,,
1748,2019-09-27 17:21:27.935199976,4,4,1,12,,,2600.0,,,
1749,2019-09-27 17:21:27.954900026,4,3,1,13,,,,50.0,,
1750,2019-09-27 17:21:27.995100020,4,3,1,17,,,,,31.76496,
1751,2019-09-27 17:21:28.035049915,4,4,1,31,,,,,,254.0
1752,2019-09-27 17:21:28.075050116,4,3,1,5,59.0,,,,,
1753,2019-09-27 17:21:28.115000000,4,3,1,11,,82.0,,,,
1754,2019-09-27 17:21:28.135099888,4,4,1,12,,,2617.0,,,
1755,2019-09-27 17:21:28.154949903,4,3,1,13,,,,51.0,,
1756,2019-09-27 17:21:28.194950104,4,3,1,17,,,,,31.76496,
1757,2019-09-27 17:21:28.230600119,4,4,1,31,,,,,,254.0
1758,2019-09-27 17:21:28.314949989,4,3,1,11,,81.0,,,,
1759,2019-09-27 17:21:28.334949970,4,4,1,12,,,2622.0,,,
1760,2019-09-27 17:21:28.354949950,4,3,1,13,,,,51.0,,
1761,2019-09-27 17:21:28.395050049,4,3,1,17,,,,,31.76496,
1762,2019-09-27 17:21:28.435050000,4,4,1,31,,,,,,254.0
1763,2019-09-27 17:21:28.515150070,4,3,1,11,,80.0,,,,
1764,2019-09-27 17:21:28.535049915,4,4,1,12,,,2637.0,,,
1765,2019-09-27 17:21:28.555099964,4,3,1,13,,,,51.0,,
1766,2019-09-27 17:21:28.596050024,4,3,1,17,,,,,24.31392,
1767,2019-09-27 17:21:28.635200024,4,4,1,31,,,,,,255.0
1768,2019-09-27 17:21:28.714950085,4,3,1,11,,52.0,,,,
1769,2019-09-27 17:21:28.735100030,4,4,1,12,,,2621.0,,,
1770,2019-09-27 17:21:28.755049944,4,3,1,13,,,,51.0,,
1771,2019-09-27 17:21:28.795099974,4,3,1,17,,,,,16.47072,
1772,2019-09-27 17:21:28.835150003,4,4,1,31,,,,,,255.0
1773,2019-09-27 17:21:28.915100098,4,3,1,11,,34.0,,,,
1774,2019-09-27 17:21:28.935149908,4,4,1,12,,,2587.0,,,
1775,2019-09-27 17:21:28.955100060,4,3,1,13,,,,51.0,,
1776,2019-09-27 17:21:28.995100020,4,3,1,17,,,,,14.50992,
1777,2019-09-27 17:21:29.035150050,4,4,1,31,,,,,,255.0
1778,2019-09-27 17:21:29.075000048,4,3,1,5,59.0,,,,,
1779,2019-09-27 17:21:29.115250000,4,3,1,11,,25.0,,,,
1780,2019-09-27 17:21:29.135200024,4,4,1,12,,,2591.0,,,
1781,2019-09-27 17:21:29.150700092,4,3,1,13,,,,51.0,,
1782,2019-09-27 17:21:29.195250034,4,3,1,17,,,,,14.902079999999998,
1783,2019-09-27 17:21:29.235049963,4,4,1,31,,,,,,255.0
1784,2019-09-27 17:21:29.315200090,4,3,1,11,,23.0,,,,
1785,2019-09-27 17:21:29.335249900,4,4,1,12,,,2560.0,,,
1786,2019-09-27 17:21:29.355099916,4,3,1,13,,,,50.0,,
1787,2019-09-27 17:21:29.395100117,4,3,1,17,,,,,16.86288,
1788,2019-09-27 17:21:29.435149908,4,4,1,31,,,,,,255.0
1789,2019-09-27 17:21:29.515150070,4,3,1,11,,26.0,,,,
1790,2019-09-27 17:21:29.535150050,4,4,1,12,,,2316.0,,,
1791,2019-09-27 17:21:29.555099964,4,3,1,13,,,,50.0,,
1792,2019-09-27 17:21:29.595149994,4,3,1,17,,,,,16.07856,
1793,2019-09-27 17:21:29.635250092,4,4,1,31,,,,,,256.0
1794,2019-09-27 17:21:29.715049982,4,3,1,11,,26.0,,,,
1795,2019-09-27 17:21:29.735300064,4,4,1,12,,,2068.0,,,
1796,2019-09-27 17:21:29.755049944,4,3,1,13,,,,49.0,,
1797,2019-09-27 17:21:29.795000076,4,3,1,17,,,,,15.6864,
1798,2019-09-27 17:21:29.835050106,4,4,1,31,,,,,,256.0
1799,2019-09-27 17:21:29.915250063,4,3,1,11,,25.0,,,,
1800,2019-09-27 17:21:29.935199976,4,4,1,12,,,1827.0,,,
1801,2019-09-27 17:21:29.955049992,4,3,1,13,,,,49.0,,
1802,2019-09-27 17:21:29.990999937,4,3,1,17,,,,,15.29424,
1803,2019-09-27 17:21:30.035200119,4,4,1,31,,,,,,256.0
1804,2019-09-27 17:21:30.075050116,4,3,1,5,60.0,,,,,
1805,2019-09-27 17:21:30.115099907,4,3,1,11,,25.0,,,,
1806,2019-09-27 17:21:30.135099888,4,4,1,12,,,1588.0,,,
1807,2019-09-27 17:21:30.155349970,4,3,1,13,,,,49.0,,
1808,2019-09-27 17:21:30.195050000,4,3,1,17,,,,,14.50992,
1809,2019-09-27 17:21:30.235450029,4,4,1,31,,,,,,256.0
1810,2019-09-27 17:21:30.315150023,4,3,1,11,,27.0,,,,
1811,2019-09-27 17:21:30.335249900,4,4,1,12,,,1367.0,,,
1812,2019-09-27 17:21:30.355249882,4,3,1,13,,,,49.0,,
1813,2019-09-27 17:21:30.395100117,4,3,1,17,,,,,14.11776,
1814,2019-09-27 17:21:30.435149908,4,4,1,31,,,,,,256.0
1815,2019-09-27 17:21:30.515249968,4,3,1,11,,26.0,,,,
1816,2019-09-27 17:21:30.535249949,4,4,1,12,,,1193.0,,,
1817,2019-09-27 17:21:30.555099964,4,3,1,13,,,,48.0,,
1818,2019-09-27 17:21:30.595200062,4,3,1,17,,,,,12.54912,
1819,2019-09-27 17:21:30.635149956,4,4,1,31,,,,,,257.0
1820,2019-09-27 17:21:30.715100050,4,3,1,11,,24.0,,,,
1821,2019-09-27 17:21:30.735249996,4,4,1,12,,,1122.0,,,
1822,2019-09-27 17:21:30.755399942,4,3,1,13,,,,48.0,,
1823,2019-09-27 17:21:30.795200109,4,3,1,17,,,,,13.33344,
1824,2019-09-27 17:21:30.835150003,4,4,1,31,,,,,,257.0
1825,2019-09-27 17:21:30.915199995,4,3,1,11,,25.0,,,,
1826,2019-09-27 17:21:30.935199976,4,4,1,12,,,1159.0,,,
1827,2019-09-27 17:21:30.955199957,4,3,1,13,,,,48.0,,
1828,2019-09-27 17:21:30.995199919,4,3,1,17,,,,,15.29424,
1829,2019-09-27 17:21:31.035300016,4,4,1,31,,,,,,257.0
1830,2019-09-27 17:21:31.075249900,4,3,1,5,61.0,,,,,
1831,2019-09-27 17:21:31.115400076,4,3,1,11,,29.0,,,,
1832,2019-09-27 17:21:31.135400057,4,4,1,12,,,1539.0,,,
1833,2019-09-27 17:21:31.155250072,4,3,1,13,,,,47.0,,
1834,2019-09-27 17:21:31.195250034,4,3,1,17,,,,,15.6864,
1835,2019-09-27 17:21:31.235399960,4,4,1,31,,,,,,257.0
1836,2019-09-27 17:21:31.315500020,4,3,1,11,,30.0,,,,
1837,2019-09-27 17:21:31.336450000,4,4,1,12,,,1905.0,,,
1838,2019-09-27 17:21:31.355449915,4,3,1,13,,,,47.0,,
1839,2019-09-27 17:21:31.395250082,4,3,1,17,,,,,16.07856,
1840,2019-09-27 17:21:31.435349940,4,4,1,31,,,,,,257.0
1841,2019-09-27 17:21:31.515249968,4,3,1,11,,31.0,,,,
1842,2019-09-27 17:21:31.536449909,4,4,1,12,,,1802.0,,,
1843,2019-09-27 17:21:31.555150032,4,3,1,13,,,,47.0,,
1844,2019-09-27 17:21:31.595400095,4,3,1,17,,,,,15.6864,
1845,2019-09-27 17:21:31.635349989,4,4,1,31,,,,,,258.0
1846,2019-09-27 17:21:31.715199947,4,3,1,11,,32.0,,,,
1847,2019-09-27 17:21:31.735399960,4,4,1,12,,,1847.0,,,
1848,2019-09-27 17:21:31.755249977,4,3,1,13,,,,47.0,,
1849,2019-09-27 17:21:31.795249939,4,3,1,17,,,,,17.6472,
1850,2019-09-27 17:21:31.835249900,4,4,1,31,,,,,,258.0
1851,2019-09-27 17:21:31.915149927,4,3,1,11,,40.0,,,,
1852,2019-09-27 17:21:31.935400009,4,4,1,12,,,1805.0,,,
1853,2019-09-27 17:21:31.955149889,4,3,1,13,,,,47.0,,
1854,2019-09-27 17:21:31.995199919,4,3,1,17,,,,,18.03936,
1855,2019-09-27 17:21:32.035300016,4,4,1,31,,,,,,258.0
1856,2019-09-27 17:21:32.075200080,4,3,1,5,61.0,,,,,
1857,2019-09-27 17:21:32.115449905,4,3,1,11,,47.0,,,,
1858,2019-09-27 17:21:32.135400057,4,4,1,12,,,1809.0,,,
1859,2019-09-27 17:21:32.155200005,4,3,1,13,,,,47.0,,
1860,2019-09-27 17:21:32.195199966,4,3,1,17,,,,,18.431520000000003,
1861,2019-09-27 17:21:32.235300064,4,4,1,31,,,,,,258.0
1862,2019-09-27 17:21:32.315299988,4,3,1,11,,53.0,,,,
1863,2019-09-27 17:21:32.335550070,4,4,1,12,,,1825.0,,,
1864,2019-09-27 17:21:32.355200052,4,3,1,13,,,,47.0,,
1865,2019-09-27 17:21:32.395400047,4,3,1,17,,,,,18.03936,
1866,2019-09-27 17:21:32.435450077,4,4,1,31,,,,,,258.0
1867,2019-09-27 17:21:32.515500069,4,3,1,11,,55.0,,,,
1868,2019-09-27 17:21:32.535350083,4,4,1,12,,,1835.0,,,
1869,2019-09-27 17:21:32.555449963,4,3,1,13,,,,47.0,,
1870,2019-09-27 17:21:32.595200062,4,3,1,17,,,,,18.03936,
1871,2019-09-27 17:21:32.635449886,4,4,1,31,,,,,,259.0
1872,2019-09-27 17:21:32.715300083,4,3,1,11,,55.0,,,,
1873,2019-09-27 17:21:32.736500025,4,4,1,12,,,1830.0,,,
1874,2019-09-27 17:21:32.755249977,4,3,1,13,,,,47.0,,
1875,2019-09-27 17:21:32.795449972,4,3,1,17,,,,,18.03936,
1876,2019-09-27 17:21:32.835249900,4,4,1,31,,,,,,259.0
1877,2019-09-27 17:21:32.915349960,4,3,1,11,,55.0,,,,
1878,2019-09-27 17:21:32.935499907,4,4,1,12,,,1833.0,,,
1879,2019-09-27 17:21:32.955300093,4,3,1,13,,,,47.0,,
1880,2019-09-27 17:21:32.995500088,4,3,1,17,,,,,18.03936,
1881,2019-09-27 17:21:33.035449982,4,4,1,31,,,,,,259.0
1882,2019-09-27 17:21:33.075299978,4,3,1,5,61.0,,,,,
1883,2019-09-27 17:21:33.115299940,4,3,1,11,,55.0,,,,
1884,2019-09-27 17:21:33.135449886,4,4,1,12,,,1842.0,,,
1885,2019-09-27 17:21:33.155250072,4,3,1,13,,,,47.0,,
1886,2019-09-27 17:21:33.195300102,4,3,1,17,,,,,17.6472,
1887,2019-09-27 17:21:33.235549927,4,4,1,31,,,,,,259.0
1888,2019-09-27 17:21:33.315299988,4,3,1,11,,55.0,,,,
1889,2019-09-27 17:21:33.335350037,4,4,1,12,,,1841.0,,,
1890,2019-09-27 17:21:33.355449915,4,3,1,13,,,,47.0,,
1891,2019-09-27 17:21:33.395299900,4,3,1,17,,,,,17.6472,
1892,2019-09-27 17:21:33.435300112,4,4,1,31,,,,,,259.0
1893,2019-09-27 17:21:33.515300035,4,3,1,11,,51.0,,,,
1894,2019-09-27 17:21:33.535399914,4,4,1,12,,,1854.0,,,
1895,2019-09-27 17:21:33.555299997,4,3,1,13,,,,47.0,,
1896,2019-09-27 17:21:33.595299959,4,3,1,17,,,,,15.29424,
1897,2019-09-27 17:21:33.635449886,4,4,1,31,,,,,,260.0
1898,2019-09-27 17:21:33.715399980,4,3,1,11,,43.0,,,,
1899,2019-09-27 17:21:33.736550093,4,4,1,12,,,1838.0,,,
1900,2019-09-27 17:21:33.755300045,4,3,1,13,,,,47.0,,
1901,2019-09-27 17:21:33.795500040,4,3,1,17,,,,,14.50992,
1902,2019-09-27 17:21:33.835350037,4,4,1,31,,,,,,260.0
1903,2019-09-27 17:21:33.915499926,4,3,1,11,,33.0,,,,
1904,2019-09-27 17:21:33.935400009,4,4,1,12,,,1791.0,,,
1905,2019-09-27 17:21:33.956500053,4,3,1,13,,,,47.0,,
1906,2019-09-27 17:21:33.995300055,4,3,1,17,,,,,12.94128,
1907,2019-09-27 17:21:34.035449982,4,4,1,31,,,,,,260.0
1908,2019-09-27 17:21:34.075350046,4,3,1,5,61.0,,,,,
1909,2019-09-27 17:21:34.115400076,4,3,1,11,,24.0,,,,
1910,2019-09-27 17:21:34.135499954,4,4,1,12,,,1824.0,,,
1911,2019-09-27 17:21:34.150949955,4,3,1,13,,,,47.0,,
1912,2019-09-27 17:21:34.195450068,4,3,1,17,,,,,14.11776,
1913,2019-09-27 17:21:34.235599995,4,4,1,31,,,,,,260.0
1914,2019-09-27 17:21:34.315350056,4,3,1,11,,21.0,,,,
1915,2019-09-27 17:21:34.335649967,4,4,1,12,,,1838.0,,,
1916,2019-09-27 17:21:34.355400085,4,3,1,13,,,,47.0,,
1917,2019-09-27 17:21:34.395349979,4,3,1,17,,,,,14.50992,
1918,2019-09-27 17:21:34.435549974,4,4,1,31,,,,,,260.0
1919,2019-09-27 17:21:34.515350102,4,3,1,11,,21.0,,,,
1920,2019-09-27 17:21:34.535550117,4,4,1,12,,,1843.0,,,
1921,2019-09-27 17:21:34.555550098,4,3,1,13,,,,47.0,,
1922,2019-09-27 17:21:34.595350027,4,3,1,17,,,,,15.6864,
1923,2019-09-27 17:21:34.635499954,4,4,1,31,,,,,,261.0
1924,2019-09-27 17:21:34.715349913,4,3,1,11,,24.0,,,,
1925,2019-09-27 17:21:34.735500097,4,4,1,12,,,1834.0,,,
1926,2019-09-27 17:21:34.755350113,4,3,1,13,,,,47.0,,
1927,2019-09-27 17:21:34.795550108,4,3,1,17,,,,,15.29424,
1928,2019-09-27 17:21:34.835500002,4,4,1,31,,,,,,261.0
1929,2019-09-27 17:21:34.915349960,4,3,1,11,,25.0,,,,
1930,2019-09-27 17:21:34.935650000,4,4,1,12,,,1828.0,,,
1931,2019-09-27 17:21:34.955549955,4,3,1,13,,,,47.0,,
1932,2019-09-27 17:21:34.995399952,4,3,1,17,,,,,15.29424,
1933,2019-09-27 17:21:35.035599947,4,4,1,31,,,,,,261.0
1934,2019-09-27 17:21:35.075400114,4,3,1,5,62.0,,,,,
1935,2019-09-27 17:21:35.115499973,4,3,1,11,,25.0,,,,
1936,2019-09-27 17:21:35.135550022,4,4,1,12,,,1832.0,,,
1937,2019-09-27 17:21:35.155499935,4,3,1,13,,,,47.0,,
1938,2019-09-27 17:21:35.195549965,4,3,1,17,,,,,15.29424,
1939,2019-09-27 17:21:35.235650063,4,4,1,31,,,,,,261.0
1940,2019-09-27 17:21:35.315449953,4,3,1,11,,25.0,,,,
1941,2019-09-27 17:21:35.335750103,4,4,1,12,,,1828.0,,,
1942,2019-09-27 17:21:35.355550050,4,3,1,13,,,,47.0,,
1943,2019-09-27 17:21:35.395499945,4,3,1,17,,,,,15.29424,
1944,2019-09-27 17:21:35.436599970,4,4,1,31,,,,,,261.0
1945,2019-09-27 17:21:35.515500069,4,3,1,11,,25.0,,,,
1946,2019-09-27 17:21:35.535550117,4,4,1,12,,,1820.0,,,
1947,2019-09-27 17:21:35.555399895,4,3,1,13,,,,47.0,,
1948,2019-09-27 17:21:35.595449924,4,3,1,17,,,,,15.29424,
1949,2019-09-27 17:21:35.635649920,4,4,1,31,,,,,,262.0
1950,2019-09-27 17:21:35.715699900,4,3,1,11,,25.0,,,,
1951,2019-09-27 17:21:35.735800028,4,4,1,12,,,1822.0,,,
1952,2019-09-27 17:21:35.755450000,4,3,1,13,,,,46.0,,
1953,2019-09-27 17:21:35.795449972,4,3,1,17,,,,,15.29424,
1954,2019-09-27 17:21:35.835700035,4,4,1,31,,,,,,262.0
1955,2019-09-27 17:21:35.915450096,4,3,1,11,,25.0,,,,
1956,2019-09-27 17:21:35.935549974,4,4,1,12,,,1808.0,,,
1957,2019-09-27 17:21:35.955549955,4,3,1,13,,,,46.0,,
1958,2019-09-27 17:21:35.995549917,4,3,1,17,,,,,15.29424,
1959,2019-09-27 17:21:36.031450033,4,4,1,31,,,,,,262.0
1960,2019-09-27 17:21:36.076299906,4,3,1,5,62.0,,,,,
1961,2019-09-27 17:21:36.115499973,4,3,1,11,,25.0,,,,
1962,2019-09-27 17:21:36.135649920,4,4,1,12,,,1785.0,,,
1963,2019-09-27 17:21:36.155499935,4,3,1,13,,,,46.0,,
1964,2019-09-27 17:21:36.195499897,4,3,1,17,,,,,15.29424,
1965,2019-09-27 17:21:36.235699892,4,4,1,31,,,,,,262.0
1966,2019-09-27 17:21:36.315649986,4,3,1,11,,25.0,,,,
1967,2019-09-27 17:21:36.335700035,4,4,1,12,,,1766.0,,,
1968,2019-09-27 17:21:36.355600119,4,3,1,13,,,,45.0,,
1969,2019-09-27 17:21:36.391499996,4,3,1,17,,,,,15.29424,
1970,2019-09-27 17:21:36.435750008,4,4,1,31,,,,,,262.0
1971,2019-09-27 17:21:36.515700102,4,3,1,11,,25.0,,,,
1972,2019-09-27 17:21:36.535599947,4,4,1,12,,,1750.0,,,
1973,2019-09-27 17:21:36.555599928,4,3,1,13,,,,45.0,,
1974,2019-09-27 17:21:36.595599890,4,3,1,17,,,,,15.29424,
1975,2019-09-27 17:21:36.635750055,4,4,1,31,,,,,,263.0
1976,2019-09-27 17:21:36.715600014,4,3,1,11,,25.0,,,,
1977,2019-09-27 17:21:36.735699892,4,4,1,12,,,1722.0,,,
1978,2019-09-27 17:21:36.755500078,4,3,1,13,,,,44.0,,
1979,2019-09-27 17:21:36.795500040,4,3,1,17,,,,,15.29424,
1980,2019-09-27 17:21:36.835799932,4,4,1,31,,,,,,263.0
1981,2019-09-27 17:21:36.915750027,4,3,1,11,,25.0,,,,
1982,2019-09-27 17:21:36.935800076,4,4,1,12,,,1712.0,,,
1983,2019-09-27 17:21:36.955549955,4,3,1,13,,,,44.0,,
1984,2019-09-27 17:21:36.995599985,4,3,1,17,,,,,15.29424,
1985,2019-09-27 17:21:37.035550117,4,4,1,31,,,,,,263.0
1986,2019-09-27 17:21:37.075550079,4,3,1,5,62.0,,,,,
1987,2019-09-27 17:21:37.115550040,4,3,1,11,,26.0,,,,
1988,2019-09-27 17:21:37.135799885,4,4,1,12,,,1698.0,,,
1989,2019-09-27 17:21:37.155550003,4,3,1,13,,,,43.0,,
1990,2019-09-27 17:21:37.195699930,4,3,1,17,,,,,15.29424,
1991,2019-09-27 17:21:37.235749960,4,4,1,31,,,,,,263.0
1992,2019-09-27 17:21:37.315649986,4,3,1,11,,26.0,,,,
1993,2019-09-27 17:21:37.335750103,4,4,1,12,,,1679.0,,,
1994,2019-09-27 17:21:37.355649948,4,3,1,13,,,,43.0,,
1995,2019-09-27 17:21:37.395550013,4,3,1,17,,,,,15.29424,
1996,2019-09-27 17:21:37.435750008,4,4,1,31,,,,,,263.0
1997,2019-09-27 17:21:37.515549897,4,3,1,11,,26.0,,,,
1998,2019-09-27 17:21:37.536000013,4,4,1,12,,,1667.0,,,
1999,2019-09-27 17:21:37.555700064,4,3,1,13,,,,43.0,,
2000,2019-09-27 17:21:37.595849990,4,3,1,17,,,,,15.29424,
2001,2019-09-27 17:21:37.635699987,4,4,1,31,,,,,,264.0
2002,2019-09-27 17:21:37.715600014,4,3,1,11,,27.0,,,,
2003,2019-09-27 17:21:37.735800028,4,4,1,12,,,1645.0,,,
